Jim Lehrer just directed the debate audience ... 30 seconds ... #tweetdebate	^ ^ R V D N N , $ N , #	0.9979 0.9959 0.9992 0.9967 0.9997 0.9963 0.9881 0.9623 0.9930 0.9717 0.9633 0.9767	Jim Lehrer just directed the debate audience ... 30 seconds ... #tweetdebate
How is it that we're coming back to the Surge ? Weird ... #current	R V O P L V R P D N , A , #	0.9314 0.9995 0.9983 0.7072 0.9130 0.9947 0.7076 0.9992 0.9989 0.8362 0.9964 0.9068 0.9051 0.9275	How is it that we're coming back to the Surge?  Weird... #current
did he just compare obama to bush ? OMFG ! #current	V O R V ^ P ^ , ! , #	0.9910 0.9967 0.9998 0.9982 0.9086 0.9961 0.8956 0.9967 0.9965 0.9972 0.9850	did he just compare obama to bush? OMFG!#current
" Obama's off camera chuckling is just stupid . Makes him look like an idiot , not a POTUS . #current #debate08 "	, Z P N V V R A , V O V P D N , R D ^ , # # ,	0.9867 0.6669 0.3883 0.9345 0.9958 0.9905 0.9999 0.9990 0.9972 0.9997 0.9940 0.9835 0.9581 0.9919 0.9843 0.9991 0.9843 0.9447 0.8757 0.9956 0.9526 0.9858 0.9847	"Obama's off camera chuckling is just stupid.  Makes him look like an idiot, not a POTUS.  #current #debate08"
" Obama : "" We haven't spent enough money on social programs and handouts ! "" #current #debate08 #tweetdebate "	, ^ , , O V V A N P A N & N , , # # # ,	0.9784 0.9955 0.7656 0.9648 0.9931 0.9845 0.9791 0.6625 0.9938 0.9909 0.8906 0.9991 0.9982 0.8811 0.9985 0.9211 0.9399 0.9905 0.9938 0.9867	"Obama: ""We haven't spent enough money on social programs and handouts!"" #current #debate08 #tweetdebate"
@210m Agreed . #current #debate08	@ V , # #	0.9990 0.5916 0.9972 0.9590 0.9918	@210m Agreed. #current #debate08
" Right on , @CityMama ( from @momocrats LiveChat ): "" McCain/Palin ' 80 "" LOL too true #current "	, R P , @ , P @ N , , ^ , $ , ! R A # ,	0.9940 0.7199 0.8725 0.9965 0.9988 0.9717 0.9958 0.9795 0.3923 0.9305 0.9642 0.7425 0.9426 0.9843 0.9812 0.9954 0.9958 0.9959 0.6960 0.9889	"Right on, @CityMama (from @momocrats LiveChat): ""McCain/Palin '80"" LOL too true #current"
" #current are you serious , mccain , in comparing obama to bush ? nutjob . "	, # V O A , ^ , P V ^ P ^ , N , ,	0.9787 0.5985 0.9931 0.9940 0.9984 0.9973 0.9167 0.9964 0.9744 0.9608 0.8443 0.9961 0.8956 0.9918 0.7968 0.9989 0.9709	"#current are you serious, mccain, in comparing obama to bush?  nutjob."
oh god McCain .. you are getting on my nerves ... the surge didnt work !! #current	! ^ ^ , O V V P D N , D N V V , #	0.9934 0.9603 0.9862 0.9937 0.9986 0.9993 0.9959 0.9812 0.9983 0.9930 0.9789 0.9985 0.9949 0.9659 0.5023 0.9968 0.9703	oh god McCain..you are getting on my nerves...the surge didnt work!!#current
Brilliant statement on a stable economy being a national security issue by Obama . #current	A N P D A N V D A N N P ^ , #	0.9939 0.9976 0.9952 0.9983 0.9959 0.9942 0.9967 0.9970 0.5598 0.9984 0.9753 0.9993 0.9995 0.9976 0.9805	Brilliant statement on a stable economy being a national security issue by Obama. #current
mcain's voice makes my ears bleed #current	^ N V D N V #	0.5657 0.9352 0.9967 0.9984 0.9954 0.9790 0.7425	mcain's voice makes my ears bleed #current
McCain has been involved with military issues from the Civil War to the present day war in Iraq . Does this fall in the pro column ? #current	^ V V V P A N P D ^ ^ P D A N N P ^ , V D N P D N N , #	0.9682 0.9907 0.9846 0.9942 0.9961 0.9285 0.9982 0.9999 0.9969 0.6042 0.5969 0.9994 0.9993 0.9190 0.9986 0.9664 0.9989 0.9884 0.9898 0.9993 0.6444 0.8491 0.9984 0.9978 0.7182 0.9986 0.9923 0.9657	McCain has been involved with military issues from the Civil War to the present day war in Iraq.  Does this fall in the pro column? #current
" @current If you weren't told you had "" enemies "" out there , would they even exist ? Where did they come from ? Why ? #current "	, @ P O V V O V , N , P R , V O R V , R V O V P , R , # ,	0.9203 0.9962 0.9946 0.9990 0.9962 0.9986 0.9996 0.9990 0.9727 0.9849 0.9895 0.5355 0.8682 0.9979 0.9980 0.9888 0.9968 0.9825 0.9971 0.9258 0.9960 0.9853 0.9995 0.9803 0.9933 0.9746 0.9876 0.9260 0.9860	"@current  If you weren't told you had ""enemies"" out there, would they even exist?  Where did they come from?  Why?  #current"
Obama : please just say that we should stop fighting wars . Period . Full Stop . No more war . It's DUMB . #current	^ , V R V P O V V V N , N , A N , R A N , L A , #	0.9889 0.9576 0.9797 0.9986 0.9986 0.6726 0.9989 0.9997 0.9979 0.9967 0.9978 0.9981 0.9235 0.9984 0.9031 0.9508 0.9984 0.4670 0.9398 0.9992 0.9986 0.9956 0.9844 0.9972 0.9754	Obama: please just say that we should stop fighting wars.  Period.  Full Stop.  No more war.  It's DUMB.  #current
@ceanders Jim Lehrer does not listen . HE WAITS . #current	@ ^ ^ V R V , O V , #	0.9986 0.9987 0.9992 0.9973 0.9942 0.9942 0.9972 0.9566 0.9609 0.9988 0.9760	@ceanders Jim Lehrer does not listen. HE WAITS. #current
" http://buzztter.com/en #debate08 , #current , watching the debate , mccain is , league of democracies , is mccain , mccain just , preconditions ... "	, U # , # , V D N , ^ V , N P N , V ^ , ^ R , N , ,	0.9628 0.9877 0.7207 0.9950 0.6171 0.9972 0.9992 0.9996 0.9991 0.9965 0.9421 0.9963 0.9965 0.8283 0.9957 0.9925 0.9985 0.9946 0.9010 0.9949 0.7870 0.9989 0.9947 0.9890 0.9278 0.9878	"http://buzztter.com/en #debate08, #current, watching the debate, mccain is, league of democracies, is mccain, mccain just, preconditions ..."
9/11 was an inside job ! Wake up America !! There is no difference between these candidates !! #current	$ V D A N , V T ^ , X V D N P D N , #	0.5147 0.9856 0.8969 0.4290 0.9965 0.9984 0.9943 0.9254 0.9986 0.9904 0.8386 0.9981 0.9764 0.9999 0.9989 0.9925 0.9979 0.9968 0.9638	9/11 was an inside job! Wake up America!! There is no difference between these candidates!!#current
McCain has is part of a system that got us into this mess . How can we trust you to get us out ? #current	^ V V N P D N P V O P D N , R V O V O P V O T , #	0.9682 0.9740 0.9893 0.9882 0.9981 0.9972 0.9964 0.8605 0.9996 0.9847 0.9990 0.8681 0.9933 0.9988 0.9848 0.9976 0.9665 0.9978 0.9989 0.9929 1.0000 0.9921 0.7428 0.9956 0.9597	McCain has is part of a system that got us into this mess.  How can we trust you to get us out? #current
Barack Obama : Fact Check Update http://tinyurl.com/52dhdn #debate08 #current #tweetdebate	^ ^ , N V N U # # #	0.9024 0.9988 0.8954 0.9260 0.9657 0.9169 0.9961 0.9685 0.9906 0.9960	Barack Obama: Fact Check Update http://tinyurl.com/52dhdn #debate08 #current #tweetdebate
Listening to McCain is like listening to a teacher from Charlie Brown . #current	V P ^ V P V P D N P ^ ^ , #	0.9954 0.9977 0.9929 0.9991 0.7762 0.9887 0.9957 0.9951 0.9961 0.9993 0.9999 0.9957 0.9945 0.9782	Listening to McCain is like listening to a teacher from Charlie Brown. #current
Obama talks about the issues and McCain has only spoken about the past . I think McCain needs to go into teaching History #current	^ V P D N & ^ V R V P D A , O V ^ V P V P V N #	0.9804 0.9264 0.9954 0.9997 0.9929 0.9951 0.9833 0.9925 0.9221 0.9975 0.9968 0.9995 0.5884 0.9984 0.9980 0.9997 0.9905 0.9898 0.9803 0.9993 0.9955 0.6723 0.9772 0.9033	Obama talks about the issues and McCain has only spoken about the past. I think McCain needs to go into teaching History #current
We need to focus on domestic issues more & the war . Our standing in the world will improve with time its a non issue . #current #debate08	O V P V P A N R & D N , D V P D N V V P N L D N N , # #	0.9976 0.9986 0.9686 0.9847 0.8740 0.7953 0.9885 0.8068 0.9811 0.9984 0.9987 0.9970 0.8718 0.9033 0.9840 0.9992 0.9734 0.9905 0.9993 0.9924 0.9691 0.9895 0.9503 0.6488 0.9937 0.9972 0.9468 0.9927	We need to focus on domestic issues more & the war. Our standing in the world will improve with time its a non issue. #current #debate08
McCain is totally dissing Obama - what a dick #current	^ V R V ^ , O D N #	0.9517 0.9952 0.9974 0.9016 0.9909 0.9347 0.5857 0.9896 0.9946 0.9303	McCain is totally dissing Obama - what a  dick #current
LOL ! McCain tries to compare Obama to Bush .... I think I may wet myself ! #current	! , ^ V P V ^ P ^ , O V O V V O , #	0.9993 0.9930 0.9452 0.9960 0.9951 0.9990 0.9923 0.9974 0.9937 0.9900 0.9986 0.9998 0.9989 0.9914 0.9232 0.9852 0.9974 0.9825	LOL! McCain tries to compare Obama to Bush....I think I may wet myself! #current
Barack Obama : Presidential Debate : The Right Judgment in Iraq http://tinyurl.com/4nyy39 #debate08 #current #tweetdebate	^ ^ , A N , D A N P ^ U # # #	0.9024 0.9988 0.9296 0.9481 0.9997 0.9293 0.9598 0.3335 0.9674 0.9981 0.9887 0.9969 0.9659 0.9914 0.9968	Barack Obama: Presidential Debate: The Right Judgment in Iraq http://tinyurl.com/4nyy39 #debate08 #current #tweetdebate
Ohhh .. McCain getting a little nasty #current	! , ^ V D A A #	0.9972 0.9893 0.9494 0.9994 0.9988 0.8853 0.9911 0.8696	Ohhh..McCain getting a little nasty #current
" #current Obama definitely has better speaking presence , which might go a long way . Appearance often trumps , in politics "	, # ^ R V R V N , D V V D A N , N R V , P N ,	0.9787 0.9167 0.9922 0.9984 0.9975 0.6608 0.9730 0.9963 0.9978 0.6980 0.8337 0.9997 0.9515 0.9972 0.9852 0.9976 0.9544 0.8129 0.4418 0.9971 0.9739 0.9968 0.9952	"#current Obama definitely has better speaking presence, which might go a long way. Appearance often trumps, in politics"
McCain is acting like an arrogant old guy . #current	^ V V P D A A N , #	0.9517 0.9962 0.9896 0.9558 0.9895 0.9944 0.9943 0.9745 0.9982 0.9761	McCain is acting like an arrogant old guy.#current
Barack Obama : DEBATE REALITY CHECK : THREAT IN AFGHANISTAN http://tinyurl.com/4dolsf #debate08 #current #tweetdebate	^ ^ , N N N , N P ^ U # # #	0.9024 0.9988 0.8875 0.9741 0.9927 0.7944 0.9455 0.8376 0.9977 0.9939 0.9972 0.9698 0.9910 0.9963	Barack Obama: DEBATE REALITY CHECK: THREAT IN AFGHANISTAN http://tinyurl.com/4dolsf #debate08 #current #tweetdebate
#current #debate08 @fourthirtyam that's my take too .	# # @ L D N R ,	0.9448 0.9789 0.9981 0.9714 0.8945 0.8189 0.9776 0.9972	#current #debate08 @fourthirtyam that's my take too.
#current McSame's wrap up is laughable	# Z V T V A	0.8096 0.5693 0.8292 0.9511 0.9922 0.9853	#current McSame's wrap up is laughable
we're having a drinking game for everytime the bar drops on CNN when McCain is speaking #current	L V D N N P O D N V P ^ R ^ V V #	0.9586 0.9990 0.9882 0.8591 0.9942 0.9996 0.3587 0.9991 0.9973 0.8793 0.9151 0.9544 0.9714 0.9848 0.9978 0.9604 0.8749	we're having a drinking game for everytime the bar drops on CNN when McCain is speaking #current
" #current McPain "" we've seen this stubbornness before "" we need more flexibility in a pres of US than that . Veterans know I'll take care o ... "	, # ^ , L V D N P , O V A N P D N P ^ P O , ^ V L V N P ~ ,	0.9787 0.9167 0.8786 0.9804 0.8753 0.9988 0.9496 0.9993 0.9753 0.9840 0.9961 0.9951 0.9127 0.9979 0.9959 0.9883 0.9802 0.9951 0.6863 0.9907 0.9773 0.9979 0.8116 0.9138 0.9933 0.9980 0.5258 0.5798 0.7774 0.9870	"#current McPain ""we've seen this stubbornness before"" we need more flexibility in a pres of US than that. Veterans know I'll take care o ..."
I don't think either of these guys actually enjoy debating/disagreement/confrontation . McCain sounds strained . #current	O V V R P D N R V V , ^ V V , #	0.9976 1.0000 1.0000 0.3928 0.9970 0.9924 0.9990 0.9990 0.9916 0.6047 0.9968 0.9033 0.9460 0.5222 0.9987 0.9819	I don't think either of these guys actually enjoy debating/disagreement/confrontation. McCain sounds strained. #current
McCain raps up nicely #current #debate08	^ V T R # #	0.8964 0.8920 0.9284 0.9857 0.7885 0.9906	McCain raps up nicely #current #debate08
LOL McCain's calling out Obama on being inflexible . Unreal . #current	! Z V T ^ P V A , A , #	0.9907 0.6415 0.9981 0.6284 0.9950 0.9854 0.9233 0.9953 0.9981 0.9811 0.9983 0.9774	LOL McCain's calling out Obama on being inflexible. Unreal. #current
@JLApplegate #tweetdebate I agree each side will feel like they won	@ # O V D N V V P O V	0.9990 0.8995 0.9984 0.9999 0.9856 0.9947 0.9893 0.9991 0.9638 0.9966 0.9749	@JLApplegate #tweetdebate I agree each side will feel like they won
" @tayari Eating pizza would , at the present time , be more interesting than the debate . #current "	, @ V N V , P D A N , V R A P D N , # ,	0.9203 0.9949 0.9001 0.9873 0.9893 0.9952 0.9991 0.9997 0.9223 0.9996 0.9967 0.9920 0.8650 0.9800 0.9992 0.9989 0.9997 0.9979 0.9263 0.9889	"@tayari Eating pizza would, at the present time, be more interesting than the debate.  #current"
Barack Obama : VIDEO : DEBATE REALITY CHECK : MCCAIN AND IRAN http://tinyurl.com/4jyo4l #debate08 #current #tweetdebate	^ ^ , N , N N N , ^ & ^ U # # #	0.9024 0.9988 0.7735 0.9954 0.9346 0.9766 0.9927 0.7944 0.9170 0.9790 0.9958 0.9323 0.9972 0.9713 0.9924 0.9965	Barack Obama: VIDEO: DEBATE REALITY CHECK: MCCAIN AND IRAN http://tinyurl.com/4jyo4l #debate08 #current #tweetdebate
Has McCain looked at Obama once past the 30 minute mark ?? #current	V ^ V P ^ R A D $ N ^ , #	0.9829 0.9648 0.9922 0.9974 0.9984 0.9859 0.8611 0.9944 0.9903 0.8634 0.5130 0.9887 0.9563	Has McCain looked at Obama once past the 30 minute mark?? #current
where is Mcains pin ? - oh its in his booty chest #current Yarg !	R V ^ N , , ! L P D N N # ! ,	0.8648 0.9955 0.8999 0.8696 0.9951 0.4595 0.9945 0.9922 0.9941 0.9989 0.9740 0.9914 0.8494 0.9962 0.9971	where is Mcains pin? - oh its in his booty chest #current Yarg!
@PJsMommy Better his tie than his policies . #current #debate08	@ R D N P D N , # #	0.9989 0.4846 0.9969 0.9844 0.9990 0.9968 0.9993 0.9975 0.9532 0.9921	@PJsMommy Better his tie than his policies. #current #debate08
I never knew McCain wasn't born in the United States ... Panama . #current	O R V ^ V V P D ^ N , ^ , #	0.9959 0.9841 0.9908 0.9875 0.9678 0.9719 0.9805 0.9984 0.9288 0.8989 0.9656 0.8928 0.9936 0.9782	I never knew McCain wasn't born in the United States... Panama. #current
McCain -2 he can't even keep the cnn republican line happy ! #tweetdebate	^ $ O V R V D ^ ^ N A , #	0.9397 0.9400 0.9919 0.9998 0.9928 0.9986 0.9954 0.6611 0.8290 0.9714 0.9597 0.9958 0.9901	McCain -2 he can't even keep the cnn republican line happy! #tweetdebate
#current Please take care of all of us !	# V V N P D P O ,	0.7843 0.9034 0.9871 0.8897 0.9983 0.9126 0.9952 0.9487 0.9987	#current Please take care of all of us!
" The man who selected Sarah Palin as his VP wants to talk about "" experience "" and "" judgment "" . Judgment ! #current #debate "	, D N O V ^ ^ P D ^ V P V P , N , & , N , , N , # # ,	0.9867 0.9918 0.9961 0.9812 0.9847 0.9954 0.9553 0.9927 0.9818 0.7761 0.9975 0.9926 0.9988 0.9629 0.9458 0.9064 0.9916 0.9988 0.9315 0.9762 0.9876 0.9917 0.8911 0.9986 0.9751 0.9716 0.9718	"The man who selected Sarah Palin as his VP wants to talk about ""experience"" and ""judgment"". Judgment!  #current #debate"
Barack Obama : DEBATE REALITY CHECK : MUDDLING THROUGH AFGHANISTAN http://tinyurl.com/48ejj9 #debate08 #current #tweetdebate	^ ^ , N N N , V P ^ U # # #	0.9024 0.9988 0.8875 0.9741 0.9927 0.7944 0.9720 0.9831 0.9830 0.9954 0.9972 0.9698 0.9910 0.9963	Barack Obama: DEBATE REALITY CHECK: MUDDLING THROUGH AFGHANISTAN http://tinyurl.com/48ejj9 #debate08 #current #tweetdebate
" #current #debate08 #tweetdebate Hey McCain , you voted against Webb's new GI Bill "	, # # # ! ^ , O V P Z A ^ ^ ,	0.9787 0.9390 0.9846 0.9931 0.9690 0.9882 0.9968 0.9990 0.9999 0.9933 0.9936 0.9850 0.9811 0.8960 0.9947	"#current #debate08 #tweetdebate Hey McCain, you voted against Webb's new GI Bill"
Play that violin ... McCain is talking about veterans ... #current	V D N , ^ V V P N , #	0.8598 0.8404 0.9768 0.9787 0.9536 0.9979 0.9658 0.9797 0.8908 0.9697 0.9192	Play that violin...McCain is talking about veterans... #current
Who cares what the rest of the world thinks about the US ? #current	O V O D N P D N V P D ^ , #	0.9946 0.9994 0.9875 0.9990 0.9979 0.9995 0.9992 0.9608 0.9976 0.9970 0.9891 0.9254 0.9948 0.9665	Who cares what the rest of the world thinks about the US?  #current
Who picked McCain's tie ? #current	O V Z N , #	0.9921 0.9985 0.5028 0.9673 0.9974 0.9611	Who picked McCain's tie? #current
grumpy old man #current	A A N #	0.8398 0.9983 0.9653 0.9333	grumpy old man #current
" Yeah , McCain , take care of those veterans by NOT SHOWING UP TO VOTE FOR THE GI BILL #current "	, ! , ^ , V N P D N P R V T P V P D ^ ^ # ,	0.9807 0.9963 0.9946 0.9861 0.9956 0.9661 0.8957 0.9991 0.9706 0.9453 0.9958 0.9413 0.9995 0.7212 0.9918 0.9724 0.9995 0.9732 0.9416 0.8486 0.8706 0.9907	"Yeah, McCain, take care of those veterans by NOT SHOWING UP TO VOTE FOR THE GI BILL #current"
" Waiting for McCain to say "" Nanny nanny boo boo "" #current "	, V P ^ P V , ^ ^ N N , # ,	0.9910 0.9888 0.9987 0.9776 0.9921 0.9948 0.9784 0.5933 0.5806 0.6162 0.9196 0.9849 0.9106 0.9958	"Waiting for McCain to say ""Nanny nanny boo boo"" #current"
Obama tried to say that he knows vets well .. guess what can't win that game with McCain .. #current #debate08	^ V P V P O V N ! , V O V V D N P ^ , # #	0.9809 0.9899 0.9825 0.9993 0.8285 0.9989 0.9996 0.9582 0.4649 0.9875 0.9693 0.9961 0.9989 0.9996 0.8898 0.9958 0.9997 0.9847 0.9844 0.9379 0.9923	Obama tried to say that he knows vets well.. guess what can't win that game with McCain.. #current #debate08
Mccain is such a joke . #current	^ V X D N , #	0.9687 0.9979 0.5916 0.9978 0.9952 0.9973 0.9710	Mccain is such a joke. #current
Barack Obama : DEBATE REALITY CHECK : MCCAIN ON MUSHARRAF http://tinyurl.com/3qdzkp #debate08 #current #tweetdebate	^ ^ , N N N , ^ P ^ U # # #	0.9024 0.9988 0.8875 0.9741 0.9927 0.7944 0.9170 0.9511 0.9777 0.9631 0.9972 0.9698 0.9910 0.9963	Barack Obama: DEBATE REALITY CHECK: MCCAIN ON MUSHARRAF http://tinyurl.com/3qdzkp #debate08 #current #tweetdebate
Wow McCain is saying that Obama is wrong . Yet his example is counter to what he said two minutes ago ? #current	! ^ V V P ^ V A , R D N V N P O O V $ N R , #	0.9741 0.9934 0.9980 0.9953 0.6431 0.9976 0.9984 0.9870 0.9992 0.7535 0.9986 0.9985 0.9939 0.9659 0.9986 0.9791 0.9987 0.9977 0.9629 0.9923 0.9332 0.9971 0.9604	Wow McCain is saying that Obama is wrong.  Yet his example is counter to what he said two minutes ago? #current
" Old Man McCain is upset because he isn't use to talking to intelligent , men like Obama #current "	, A N ^ V A P O V V P V P A , N P ^ # ,	0.9889 0.9548 0.6633 0.8929 0.9980 0.9185 0.9997 0.9992 0.9999 0.7273 0.9773 0.9969 0.9493 0.5197 0.9975 0.9294 0.9683 0.9698 0.8745 0.9889	"Old Man McCain is upset because he isn't use to talking to intelligent, men like Obama #current"
" #current McCain is so smarmy . No , he has NOT taken care of veterans . "	, # ^ V R A , ! , O V R V N P N , ,	0.9787 0.9221 0.9936 0.9971 0.8788 0.9408 0.9981 0.8404 0.9991 0.9970 0.9994 0.9967 0.9982 0.7236 0.9962 0.6352 0.9975 0.9839	"#current McCain is so smarmy. No, he has NOT taken care of veterans."
Wow ! Obama was powerful there ! #current	! , ^ V A R , #	0.9972 0.9941 0.9876 0.9951 0.9540 0.8862 0.9981 0.9840	Wow! Obama was powerful there! #current
" If McCain thinks Obama doesn't have the experience needed in a dangerous world , whey did he pick Sarah Palin with even less fp exp ? #current "	, P ^ V ^ V V D N V P D A N , N V O V ^ ^ P R A N N , # ,	0.9926 0.9824 0.9922 0.9854 0.9968 0.9946 0.9999 0.9997 0.9934 0.9905 0.8825 0.9979 0.9951 0.9907 0.9983 0.7061 0.9860 0.9963 0.9969 0.9964 0.9709 0.9949 0.9931 0.9919 0.5195 0.9907 0.9922 0.9260 0.9860	"If McCain thinks Obama doesn't have the experience needed in a dangerous world, whey did he pick Sarah Palin with even less fp exp? #current"
" Mr. McCain knows the Veterans , but Mr. Obama you are no Veteran . To bad McCain votes against veterans at every chance #current #debate08 "	, ^ ^ V D ^ , & ^ ^ O V D N , P A ^ N P N P D N # # ,	0.9817 0.9931 0.9983 0.9981 0.9990 0.8179 0.9986 0.9947 0.9856 0.9945 0.9948 0.9995 0.8231 0.9943 0.9967 0.7768 0.9723 0.9421 0.7143 0.9986 0.8302 0.9998 0.9935 0.9913 0.8679 0.9868 0.9744	"Mr. McCain knows the Veterans, but Mr. Obama you are no Veteran. To bad McCain votes against veterans at every chance #current #debate08"
#current McCain is trying to win on age . He's talking about Obama as an idealistic teen .	# ^ V V P V P N , L V P ^ P D A N ,	0.9187 0.9919 0.9959 0.9895 0.9965 0.9980 0.9520 0.9867 0.9990 0.9958 0.9755 0.9862 0.9932 0.9743 0.9917 0.9628 0.8296 0.9992	#current McCain is trying to win on age. He's talking about Obama as an idealistic teen.
" McCain -3 for calling Obama "" stubborn "" #tweetdebate "	, ^ $ P V ^ , A , # ,	0.9819 0.9666 0.9850 0.9988 0.9939 0.9817 0.9789 0.9885 0.9860 0.9613 0.9919	"McCain -3 for calling Obama ""stubborn"" #tweetdebate"
McCain has been vomiting diarrhea into my ears all night #current	^ V V V N P D N D N #	0.9682 0.9907 0.9834 0.9995 0.9808 0.9998 0.9989 0.9900 0.9742 0.9570 0.9107	McCain has been vomiting diarrhea into my ears all night #current
" FLexibility , my ass . #current "	, N , D N , # ,	0.9838 0.9457 0.9954 0.9983 0.9964 0.9971 0.9159 0.9928	"FLexibility, my ass.#current"
Obama is cleaning up with McCain . #tweetdebate	^ V V T P ^ , #	0.9926 0.9985 0.9806 0.9866 0.9992 0.9935 0.9934 0.9871	Obama is cleaning up with McCain. #tweetdebate
#debate08 #current why does obama keep saying that mccain is right ? also why is mccain riding petraeus ' jock ?	# # R V ^ V V P ^ V R , R R V ^ V ^ , N ,	0.9206 0.9623 0.9547 0.9951 0.9126 0.9670 0.9982 0.6431 0.9291 0.9980 0.4856 0.9989 0.9868 0.9600 0.9923 0.8082 0.9911 0.8258 0.9407 0.7832 0.9968	#debate08 #current why does obama keep saying that mccain is right? also why is mccain riding petraeus' jock?
" Mccain , how is that useful .... quit standing on your ' surge ' ..... and flexibility ....? where your flexibility . diplomacy .. #debate08 #current "	, ^ , R V D A , V V P D , N , , & N , R D N , N , # # ,	0.9784 0.9794 0.9975 0.9540 0.9988 0.5997 0.9780 0.9925 0.9874 0.9970 0.9719 0.9265 0.8453 0.9897 0.9434 0.9781 0.9990 0.9772 0.8781 0.9632 0.9704 0.9992 0.9982 0.9812 0.9921 0.9455 0.9833 0.9900	"Mccain, how is that useful....quit standing on your 'surge'.....and flexibility....?  where your flexibility. diplomacy.. #debate08 #current"
Old Songbird McCain will take care of Vets ... HA !!! #current	A ^ ^ V V N P N , ! , #	0.9655 0.9678 0.9934 0.9869 0.9984 0.8957 0.9960 0.8547 0.9379 0.9883 0.9952 0.9428	Old Songbird McCain will take care of Vets...HA!!! #current
""" I honestly don't believe that Sen. Obama has the experience or the knowledge ... "" Wow , wow , wow . So true . Thanks , McCain #current "	, O R V V P ^ ^ V D N & D N , , ! , ! , ! , R A , N , ^ # ,	0.8418 0.9968 0.9979 0.9999 0.9999 0.6806 0.9532 0.9992 0.9987 0.9994 0.9957 0.9546 0.9988 0.9979 0.9436 0.9540 0.9871 0.9965 0.9896 0.9965 0.9876 0.9985 0.9157 0.9958 0.9985 0.8939 0.9962 0.9173 0.8927 0.9911	"""I honestly don't believe that Sen. Obama has the experience or the knowledge...""  Wow, wow, wow.  So true.  Thanks, McCain #current"
" McCain : compares Obama to Bush as both "" stubborn "" #current "	, ^ , V ^ P ^ P O , A , # ,	0.9819 0.9686 0.8831 0.9976 0.9934 0.9974 0.9883 0.9767 0.6433 0.9880 0.9885 0.9777 0.9106 0.9958	"McCain: compares Obama to Bush as both ""stubborn""  #current"
Vote for McBush ! #current	V P ^ , #	0.7396 0.9976 0.9745 0.9958 0.9833	Vote for McBush! #current
McCain is a war man . He will ONLY TAKE CARE OF THE WAR interests . #current	^ V D N N , O V R V N P D N N , #	0.9517 0.9991 0.9983 0.9935 0.9871 0.9974 0.9938 0.9985 0.9787 0.9944 0.8020 0.9976 0.9881 0.9159 0.9987 0.9988 0.9799	McCain is a war man. He will ONLY TAKE CARE OF THE WAR interests.#current
" LOL . If McCain takes care of veterans , how come he's voting against veteran bills all the time ? #current "	, ! , P ^ V N P N , R V L V P N N X D N , # ,	0.9816 0.9969 0.9969 0.9913 0.9891 0.9829 0.7431 0.9962 0.5419 0.9990 0.9854 0.9926 0.9702 0.9970 0.9936 0.4927 0.9440 0.6312 0.9998 0.9979 0.9949 0.9258 0.9873	"LOL. If McCain takes care of veterans, how come he's voting against veteran bills all the time? #current"
what about the GI bill u didnt vote for McCain ... LIAR !! #current	O P D ^ N O V V P ^ , N , #	0.9777 0.9966 0.9951 0.9589 0.5986 0.9803 0.9975 0.9944 0.9983 0.9112 0.9450 0.9447 0.9946 0.9650	what about the GI bill u didnt vote for McCain...LIAR!! #current
Do McCain's teeth ever move ? #current	V Z N R V , #	0.9920 0.5580 0.9925 0.9583 0.8898 0.9959 0.9558	Do McCain's teeth ever move? #current
obama smells the blood - going for the kill #current	^ V D N , V P D N #	0.9639 0.9972 0.9995 0.9775 0.9743 0.9979 0.9993 0.9894 0.9224 0.8439	obama smells the blood - going for the kill #current
" McCain seems to keep falling back on saying , "" Obama just doesn't get it . "" Umm ... He seems to get it to me . #tweetdebate #debate08 "	, ^ V P V V R P V , , ^ R V V O , , ! , O V P V O P O , # # ,	0.9819 0.9535 0.9887 0.9916 0.9959 0.9943 0.6394 0.9828 0.8194 0.9972 0.9584 0.9809 0.9974 0.9982 1.0000 0.9921 0.9983 0.9315 0.7809 0.9519 0.9927 0.9988 0.9965 1.0000 0.9952 0.9900 0.9984 0.9975 0.9736 0.9875 0.9901	"McCain seems to keep falling back on saying, ""Obama just doesn't get it.""  Umm...He seems to get it to me.  #tweetdebate #debate08"
McCain's teeth keep whistling ... #current	S N V V , #	0.6668 0.9964 0.9566 0.9861 0.9820 0.9205	McCain's teeth keep whistling... #current
McCain -3 calling Obama inflexible That's the pot calling the kettle black #tweetdebate	^ $ V ^ A L D N V D N A #	0.9397 0.9509 0.9757 0.9452 0.9716 0.9335 0.9971 0.9946 0.9981 0.9996 0.9799 0.7535 0.9145	McCain -3 calling Obama inflexible  That's the pot calling the kettle black #tweetdebate
" McCain -2 for yet another instance of "" a noun , a verb and POW "" crutch #tweetdebate "	, ^ $ P R D N P , D N , D N & ^ , N # ,	0.9819 0.9666 0.9870 0.9962 0.8026 0.9921 0.9991 0.9927 0.9854 0.9850 0.9934 0.9970 0.9952 0.9970 0.9977 0.4484 0.9164 0.9726 0.9137 0.9867	"McCain -2 for yet another instance of ""a noun, a verb and POW"" crutch  #tweetdebate"
